Symbol,Name,거래소(시장),FnGuide Sector,FnGuide Industry Group,FnGuide Industry,한국표준산업분류11차(대분류),한국표준산업분류11차(중분류),한국표준산업분류11차(소분류),신용등급 (채권),신용등급 (CP),최대주주등 주주명-상장협(분기)
A089850,유비벨록스,코스닥,IT,하드웨어,전자 장비 및 기기,정보통신업,출판업,소프트웨어 개발 및 공급업,,,이흥복외 7인
A104540,코렌텍,코스닥,의료,의료장비 및 서비스,의료 장비 및 서비스,제조업,"의료, 정밀, 광학기기 및 시계 제조업",의료용 기기 제조업,,,선두훈외 10인
A009180,한솔로지스틱스,유가증권시장,산업재,운송,육상운수,운수 및 창고업,창고 및 운송관련 서비스업,기타 운송관련 서비스업,A-,A2-,한솔이엠이(주)외 2인
A115440,우리넷,코스닥,IT,하드웨어,통신장비,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",통신 및 방송 장비 제조업,,,아이씨티 밸류업1호 사모투자전문회사외 2인
A032850,비트컴퓨터,코스닥,의료,의료장비 및 서비스,의료 장비 및 서비스,정보통신업,출판업,소프트웨어 개발 및 공급업,,,조현정외 2인
A039610,화성밸브,코스닥,산업재,자본재,기계,제조업,기타 기계 및 장비 제조업,일반 목적용 기계 제조업,,,장원규외 4인
A012690,모나리자,유가증권시장,필수소비재,생활용품,가정생활용품,제조업,"펄프, 종이 및 종이제품 제조업",기타 종이 및 판지 제품 제조업,,,엠에스에스홀딩스(주)
A033320,제이씨현시스템,코스닥,IT,하드웨어,컴퓨터 및 주변기기,도매 및 소매업,도매 및 상품 중개업,기계장비 및 관련 물품 도매업,,,차현배외 6인
A171120,라이온켐텍,코스닥,소재,소재,건축소재,제조업,화학물질 및 화학제품 제조업; 의약품 제외,기타 화학제품 제조업,,,박희원외 12인
A067290,JW신약,코스닥,의료,제약 및 바이오,제약,제조업,의료용 물질 및 의약품 제조업,의약품 제조업,,,JW홀딩스(주)외 2인
A038460,바이오스마트,코스닥,IT,하드웨어,전자 장비 및 기기,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",전자부품 제조업,,,박혜린외 3인
A001470,삼부토건,유가증권시장,산업재,자본재,건설,건설업,종합 건설업,토목 건설업,,,조남욱외 34인
A185490,아이진,코스닥,의료,제약 및 바이오,바이오,"전문, 과학 및 기술 서비스업",연구개발업,자연과학 및 공학 연구개발업,,,유원일외 3인
A054780,키이스트,코스닥,경기소비재,미디어,미디어,정보통신업,영상ㆍ오디오 기록물 제작 및 배급업,"영화, 비디오물, 방송프로그램 제작 및 배급업",,,배용준
A009770,삼정펄프,유가증권시장,필수소비재,생활용품,가정생활용품,제조업,"펄프, 종이 및 종이제품 제조업","펄프, 종이 및 판지 제조업",,,전성오외 13인
A004830,덕성,유가증권시장,경기소비재,내구 소비재 및 의류,섬유 및 의복,제조업,고무 및 플라스틱제품 제조업,플라스틱제품 제조업,,,이봉근외 5인
A004720,팜젠사이언스,유가증권시장,의료,제약 및 바이오,제약,제조업,의료용 물질 및 의약품 제조업,의약품 제조업,,,김수경
A016090,대현,유가증권시장,경기소비재,내구 소비재 및 의류,섬유 및 의복,제조업,"의복, 의복 액세서리 및 모피제품 제조업",봉제의복 제조업,,,신현균외 3인
A068330,일신바이오,코스닥,의료,제약 및 바이오,바이오,제조업,기타 기계 및 장비 제조업,일반 목적용 기계 제조업,,,홍성대외 6인
A054300,팬스타엔터프라이즈,코스닥,경기소비재,자동차 및 부품,자동차부품,제조업,기타 기계 및 장비 제조업,일반 목적용 기계 제조업,,,송만철외 5인
A046210,HLB파나진,코스닥,경기소비재,자동차 및 부품,자동차부품,제조업,의료용 물질 및 의약품 제조업,의료용품 및 기타 의약 관련제품 제조업,,,박준곤외 3인
A129260,인터지스,유가증권시장,산업재,운송,육상운수,운수 및 창고업,육상운송 및 파이프라인 운송업,도로 화물 운송업,,,동국제강외 9인
A054620,APS,코스닥,IT,디스플레이,디스플레이 및 관련부품,"전문, 과학 및 기술 서비스업",전문 서비스업,회사 본부 및 경영 컨설팅 서비스업,,,정기로외 3인
A039010,현대에이치티,코스닥,IT,하드웨어,보안장비,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",통신 및 방송 장비 제조업,,,이건구외 1인
A053260,금강철강,코스닥,소재,소재,금속 및 광물,제조업,1차 금속 제조업,1차 철강 제조업,,,주광남외 3인
A013870,지엠비코리아,유가증권시장,경기소비재,자동차 및 부품,자동차부품,제조업,자동차 및 트레일러 제조업,자동차 신품 부품 제조업,,,GMB CORP외 12인
A032540,TJ미디어,코스닥,경기소비재,내구 소비재 및 의류,레저용품,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",영상 및 음향기기 제조업,,,윤재환외 1인
A072770,율호,코스닥,IT,소프트웨어,인터넷 서비스,정보통신업,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","컴퓨터 프로그래밍, 시스템 통합 및 관리업",,,이현진외 4인
A016250,SGC E&C,코스닥,산업재,자본재,건설,건설업,종합 건설업,건물 건설업,,,삼광유리(주)외 3인
A036000,예림당,코스닥,경기소비재,미디어,미디어,정보통신업,출판업,"서적, 잡지 및 기타 인쇄물 출판업",,,나춘호외 5인
A049480,오픈베이스,코스닥,IT,소프트웨어,IT 서비스,정보통신업,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","컴퓨터 프로그래밍, 시스템 통합 및 관리업",,,정진섭외 3인
A039240,경남스틸,코스닥,소재,소재,금속 및 광물,제조업,1차 금속 제조업,1차 철강 제조업,,,최충경외 1인
A036120,서울평가정보,코스닥,산업재,상업서비스,상업서비스,정보통신업,정보서비스업,기타 정보 서비스업,,,진원이앤씨(주) 외 1인
A003560,IHQ,유가증권시장,경기소비재,미디어,미디어,정보통신업,영상ㆍ오디오 기록물 제작 및 배급업,"영화, 비디오물, 방송프로그램 제작 및 배급업",,,(주)씨앤앰외 4인
A053450,세코닉스,코스닥,IT,하드웨어,휴대폰 및 관련부품,제조업,"의료, 정밀, 광학기기 및 시계 제조업",사진장비 및 광학기기 제조업,,,박원희외 9인
A071090,하이스틸,유가증권시장,소재,소재,금속 및 광물,제조업,1차 금속 제조업,1차 철강 제조업,,,엄정헌외 12인
A036670,삼양케이씨아이,코스닥,필수소비재,생활용품,가정생활용품,제조업,화학물질 및 화학제품 제조업; 의약품 제외,기타 화학제품 제조업,,,윤영호외 19인
A033310,엠투엔,코스닥,소재,소재,용기 및 포장,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",전자부품 제조업,,,(주)디케이마린외 2인
A004590,한국가구,코스닥,경기소비재,내구 소비재 및 의류,내구소비재,도매 및 소매업,소매업; 자동차 제외,기타 상품 전문 소매업,,,최훈학외 5인
A043710,서울리거,코스닥,IT,하드웨어,휴대폰 및 관련부품,도매 및 소매업,도매 및 상품 중개업,기타 전문 도매업,,,(주)라이브플렉스외 2인
A036090,위지트,코스닥,IT,디스플레이,디스플레이 및 관련부품,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,,,(주)제이에스아이코리아
A019990,에너토크,코스닥,산업재,자본재,기계,제조업,기타 기계 및 장비 제조업,일반 목적용 기계 제조업,,,서부전기(주)외 5인
A002630,오리엔트바이오,유가증권시장,의료,제약 및 바이오,바이오,제조업,의료용 물질 및 의약품 제조업,의약품 제조업,,,장재진외 2인
A137950,제이씨케미칼,코스닥,에너지,에너지,에너지 시설 및 서비스,제조업,화학물질 및 화학제품 제조업; 의약품 제외,기타 화학제품 제조업,,,서울석유외 4인
A043650,국순당,코스닥,필수소비재,음식료 및 담배,음료,제조업,음료 제조업,알코올음료 제조업,,,배중호외 8인
A040910,아이씨디,코스닥,IT,디스플레이,디스플레이 및 관련부품,제조업,기타 기계 및 장비 제조업,특수 목적용 기계 제조업,,,이승호외 4인
A099220,SDN,코스닥,에너지,에너지,에너지 시설 및 서비스,도매 및 소매업,도매 및 상품 중개업,기계장비 및 관련 물품 도매업,,,최기혁외 6인
A053050,지에스이,코스닥,유틸리티,유틸리티,가스,"전기, 가스, 증기 및 공기조절 공급업","전기, 가스, 증기 및 공기조절 공급업",연료용 가스 제조 및 배관공급업,,,지에스이홀딩스(주)외 7인
A012790,신일제약,코스닥,의료,제약 및 바이오,제약,제조업,의료용 물질 및 의약품 제조업,의약품 제조업,,,홍성소외 10인
A017480,삼현철강,코스닥,소재,소재,금속 및 광물,제조업,1차 금속 제조업,1차 철강 제조업,,,조수익외 6인
A101330,모베이스,코스닥,IT,하드웨어,휴대폰 및 관련부품,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",통신 및 방송 장비 제조업,,,손병준외 2인
A004060,SG세계물산,유가증권시장,경기소비재,내구 소비재 및 의류,섬유 및 의복,도매 및 소매업,도매 및 상품 중개업,상품 종합 도매업,,,(주)SG고려외 3인
A000220,유유제약,유가증권시장,의료,제약 및 바이오,제약,제조업,의료용 물질 및 의약품 제조업,의약품 제조업,,,유승필외 12인
A004540,깨끗한나라,유가증권시장,소재,소재,종이 및 목재,제조업,"펄프, 종이 및 종이제품 제조업","펄프, 종이 및 판지 제조업",AAA,A3-,최정규외 12인
A024900,디와이덕양,유가증권시장,경기소비재,자동차 및 부품,자동차부품,제조업,자동차 및 트레일러 제조업,자동차 신품 부품 제조업,,,윤성희외 13인
A000950,전방,유가증권시장,경기소비재,내구 소비재 및 의류,섬유 및 의복,제조업,섬유제품 제조업; 의복제외,방적 및 가공사 제조업,,,삼영엔지니어링외 10인
A052220,iMBC,코스닥,경기소비재,미디어,미디어,정보통신업,방송 및 영상·오디오물 제공 서비스업,영상·오디오물 제공 서비스업,,,(주)문화방송외 12인
A053980,오상자이엘,코스닥,IT,소프트웨어,IT 서비스,정보통신업,출판업,소프트웨어 개발 및 공급업,,,(주)오상외 3인
A109860,동일금속,코스닥,산업재,자본재,기계,제조업,1차 금속 제조업,금속 주조업,,,오길봉외 2인
A001290,상상인증권,유가증권시장,금융,증권,증권,금융 및 보험업,금융 및 보험 관련 서비스업,금융 지원 서비스업,BBB,A3,(주)골든브릿지외 4인
A041460,한국전자인증,코스닥,산업재,상업서비스,상업서비스,정보통신업,출판업,소프트웨어 개발 및 공급업,,,신홍식외 12인
A013700,까뮤이앤씨,유가증권시장,산업재,자본재,건설,건설업,종합 건설업,건물 건설업,,,(주)베이스에이치디외 5인
A024740,한일단조,코스닥,경기소비재,자동차 및 부품,자동차부품,제조업,자동차 및 트레일러 제조업,자동차 신품 부품 제조업,,,홍진산업(주)외 1인
A038680,에스넷,코스닥,IT,하드웨어,통신장비,정보통신업,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","컴퓨터 프로그래밍, 시스템 통합 및 관리업",,,(주)블루로터스외 2인
A155650,와이엠씨,코스닥,IT,디스플레이,디스플레이 및 관련부품,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",전자부품 제조업,,,이윤용외 1인
A003010,혜인,유가증권시장,산업재,자본재,기계,도매 및 소매업,도매 및 상품 중개업,기계장비 및 관련 물품 도매업,,,원경희외 10인
A031820,아이티센씨티에스,유가증권시장,IT,하드웨어,통신장비,정보통신업,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","컴퓨터 프로그래밍, 시스템 통합 및 관리업",,,남석우외 5인
A043910,자연과환경,코스닥,소재,소재,금속 및 광물,제조업,비금속 광물제품 제조업,"시멘트, 석회, 플라스터 및 그 제품 제조업",,,정대열외 2인
A066980,한성크린텍,코스닥,IT,디스플레이,디스플레이 및 관련부품,"전문, 과학 및 기술 서비스업","건축기술, 엔지니어링 및 기타 과학기술 서비스업","건축기술, 엔지니어링 및 관련 기술 서비스업",,,(주)리치커뮤니케이션즈외 2인
A097800,윈팩,코스닥,IT,반도체,반도체 및 관련장비,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",반도체 제조업,,,(주)티엘아이
A081150,티플랙스,코스닥,소재,소재,금속 및 광물,제조업,1차 금속 제조업,1차 비철금속 제조업,,,김영국외 6인
A066310,큐에스아이,코스닥,IT,반도체,반도체 및 관련장비,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",반도체 제조업,,,삼화양행외 1인
A007370,진양제약,코스닥,의료,제약 및 바이오,제약,제조업,의료용 물질 및 의약품 제조업,의약품 제조업,,,최재준외 6인
A052790,액토즈소프트,코스닥,IT,소프트웨어,게임 소프트웨어,정보통신업,출판업,소프트웨어 개발 및 공급업,,,Shanda Games Korean Investment Ltd.외 1인
A054930,유신,코스닥,산업재,자본재,건설,"전문, 과학 및 기술 서비스업","건축기술, 엔지니어링 및 기타 과학기술 서비스업","건축기술, 엔지니어링 및 관련 기술 서비스업",BBB+,NA,전긍렬외 6인
